city,date,temperature,feels_like,humidity,description,wind_speed
Istanbul,2023-06-05,18.6,17.7,79,light drizzle,5.0
Istanbul,2023-06-06,19.3,18.3,78,overcast clouds,5.94
Istanbul,2023-06-07,19.1,17.9,78,partly cloudy,6.06
Istanbul,2023-06-08,19.4,18.5,79,overcast clouds,5.64
Istanbul,2023-06-09,19.6,19.8,80,overcast clouds,3.81
Istanbul,2023-06-10,19.2,20.6,83,overcast clouds,2.03
Istanbul,2023-06-11,20.4,21.2,75,overcast clouds,2.67
Istanbul,2023-06-12,19.6,19.5,81,light drizzle,4.56
Istanbul,2023-06-13,19.6,18.6,73,overcast clouds,5.17
Istanbul,2023-06-14,20.1,21.0,79,light drizzle,2.44
Istanbul,2023-06-15,21.1,21.7,80,overcast clouds,4.11
Istanbul,2023-06-16,22.2,22.9,77,overcast clouds,4.5
Istanbul,2023-06-17,21.7,22.3,83,light rain,4.86
Istanbul,2023-06-18,21.6,23.3,84,moderate drizzle,3.11
Istanbul,2023-06-19,21.2,22.7,83,light rain,2.86
Istanbul,2023-06-20,21.0,23.2,86,light rain,2.22
Istanbul,2023-06-21,22.1,25.0,83,light drizzle,1.56
Istanbul,2023-06-22,23.0,24.8,76,light drizzle,2.83
Istanbul,2023-06-23,23.8,24.5,70,clear sky,4.75
Istanbul,2023-06-24,24.3,25.1,68,clear sky,4.61
Istanbul,2023-06-25,23.3,24.3,73,clear sky,4.28
Istanbul,2023-06-26,23.5,24.8,72,light drizzle,3.14
Istanbul,2023-06-27,24.3,25.0,69,partly cloudy,4.31
Istanbul,2023-06-28,24.7,25.5,60,clear sky,2.72
Istanbul,2023-06-29,21.1,20.7,70,moderate drizzle,4.39
Istanbul,2023-06-30,21.5,21.7,61,overcast clouds,2.0
Istanbul,2023-07-01,23.5,24.0,54,clear sky,1.81
Istanbul,2023-07-02,25.0,25.6,54,clear sky,2.11
Istanbul,2023-07-03,25.6,26.8,60,light drizzle,3.33
Istanbul,2023-07-04,25.5,26.3,68,clear sky,5.03
Istanbul,2023-07-05,25.0,25.8,73,overcast clouds,5.83
Istanbul,2023-07-06,26.2,27.4,69,light drizzle,4.92
Istanbul,2023-07-07,26.5,28.9,66,moderate drizzle,2.56
Istanbul,2023-07-08,23.1,23.9,76,moderate rain,4.81
Istanbul,2023-07-09,23.6,21.3,53,overcast clouds,6.33
Istanbul,2023-07-10,24.2,25.2,55,mainly clear,1.36
Istanbul,2023-07-11,24.9,26.3,63,overcast clouds,2.97
Istanbul,2023-07-12,26.8,29.0,63,light drizzle,2.86
Istanbul,2023-07-13,27.7,30.4,61,clear sky,1.89
Istanbul,2023-07-14,28.6,31.2,60,overcast clouds,2.86
Istanbul,2023-07-15,26.6,27.2,65,clear sky,5.94
Istanbul,2023-07-16,25.0,25.2,67,clear sky,5.83
Istanbul,2023-07-17,25.0,25.1,66,clear sky,5.69
Istanbul,2023-07-18,25.1,25.2,62,clear sky,5.08
Istanbul,2023-07-19,25.9,26.6,62,clear sky,4.28
Istanbul,2023-07-20,27.9,30.1,54,partly cloudy,1.97
Istanbul,2023-07-21,27.1,29.4,66,light drizzle,3.33
Istanbul,2023-07-22,27.8,30.6,65,overcast clouds,2.81
Istanbul,2023-07-23,28.7,30.8,58,moderate drizzle,3.61
Istanbul,2023-07-24,26.4,27.3,63,mainly clear,4.86
Istanbul,2023-07-25,27.0,27.9,50,clear sky,2.03
Istanbul,2023-07-26,30.3,30.7,40,clear sky,2.72
Istanbul,2023-07-27,25.7,25.3,59,moderate drizzle,5.89
Istanbul,2023-07-28,22.8,22.6,57,mainly clear,3.19
Istanbul,2023-07-29,23.3,22.5,58,clear sky,4.69
Istanbul,2023-07-30,23.9,23.8,63,mainly clear,4.78
Istanbul,2023-07-31,24.2,24.3,65,overcast clouds,4.83
Istanbul,2023-08-01,25.0,25.7,67,light drizzle,4.69
Istanbul,2023-08-02,25.3,27.6,68,overcast clouds,2.36
Istanbul,2023-08-03,28.8,30.1,50,overcast clouds,2.44
Istanbul,2023-08-04,29.4,29.3,47,clear sky,5.25
Istanbul,2023-08-05,27.3,29.9,71,partly cloudy,4.11
Istanbul,2023-08-06,28.1,29.5,64,mainly clear,4.92
Istanbul,2023-08-07,27.5,28.5,56,mainly clear,3.81
Istanbul,2023-08-08,25.2,25.0,68,partly cloudy,6.69
Istanbul,2023-08-09,23.7,21.6,62,overcast clouds,7.75
Istanbul,2023-08-10,24.4,24.6,65,light drizzle,4.53
Istanbul,2023-08-11,23.5,23.1,69,light drizzle,5.69
Istanbul,2023-08-12,24.8,23.5,60,mainly clear,6.86
Istanbul,2023-08-13,25.3,24.1,68,light drizzle,8.78
Istanbul,2023-08-14,25.9,26.5,78,light drizzle,7.83
Istanbul,2023-08-15,26.6,29.7,78,overcast clouds,3.94
Istanbul,2023-08-16,25.8,28.6,77,overcast clouds,3.83
Istanbul,2023-08-17,26.4,27.2,73,light drizzle,7.19
Istanbul,2023-08-18,26.5,26.7,71,overcast clouds,8.08
Istanbul,2023-08-19,26.0,25.8,73,partly cloudy,8.69
Istanbul,2023-08-20,26.3,27.0,69,overcast clouds,6.22
Istanbul,2023-08-21,26.8,28.2,72,overcast clouds,5.44
Istanbul,2023-08-22,27.2,27.9,67,clear sky,6.36
Istanbul,2023-08-23,26.6,27.8,73,clear sky,6.36
Istanbul,2023-08-24,26.5,28.0,74,clear sky,5.78
Istanbul,2023-08-25,26.3,26.8,66,mainly clear,6.0
Istanbul,2023-08-26,26.5,26.6,65,clear sky,6.86
Istanbul,2023-08-27,25.7,25.8,68,overcast clouds,6.56
Istanbul,2023-08-28,25.7,26.6,66,partly cloudy,4.67
Istanbul,2023-08-29,26.0,27.8,69,clear sky,3.81
Istanbul,2023-08-30,26.1,28.9,71,clear sky,2.25
Istanbul,2023-08-31,27.6,29.0,58,overcast clouds,3.14
Istanbul,2023-09-01,24.9,26.9,75,heavy rain,3.53
Istanbul,2023-09-02,25.6,25.7,68,light drizzle,6.33
Istanbul,2023-09-03,25.4,24.5,60,light drizzle,6.56
Istanbul,2023-09-04,24.7,23.7,56,light drizzle,5.22
Istanbul,2023-09-05,23.6,23.3,76,light drizzle,7.11
Istanbul,2023-09-06,24.7,24.1,70,light drizzle,7.19
Istanbul,2023-09-07,25.1,24.0,64,overcast clouds,7.44
Istanbul,2023-09-08,24.2,22.3,60,light drizzle,7.39
Istanbul,2023-09-09,23.4,21.3,56,overcast clouds,6.81
Istanbul,2023-09-10,23.3,21.0,57,light drizzle,7.14
Istanbul,2023-09-11,22.2,19.5,57,overcast clouds,7.06
Istanbul,2023-09-12,22.3,20.9,58,partly cloudy,4.75
Istanbul,2023-09-13,21.8,21.1,62,clear sky,3.92
Istanbul,2023-09-14,22.3,22.4,65,overcast clouds,3.19
Istanbul,2023-09-15,22.2,22.4,69,overcast clouds,3.36
Istanbul,2023-09-16,22.6,22.3,71,overcast clouds,5.11
Istanbul,2023-09-17,23.1,22.0,68,overcast clouds,6.69
Istanbul,2023-09-18,22.2,19.3,57,overcast clouds,7.39
Istanbul,2023-09-19,22.3,20.5,59,partly cloudy,5.92
Istanbul,2023-09-20,20.9,21.0,68,overcast clouds,2.92
Istanbul,2023-09-21,20.9,21.2,69,overcast clouds,2.75
Istanbul,2023-09-22,21.8,21.7,59,partly cloudy,1.81
Istanbul,2023-09-23,25.0,24.8,48,clear sky,2.19
Istanbul,2023-09-24,23.8,23.1,57,clear sky,4.5
Istanbul,2023-09-25,23.2,22.5,74,overcast clouds,7.06
Istanbul,2023-09-26,23.3,21.9,69,overcast clouds,7.47
Istanbul,2023-09-27,23.0,22.0,71,overcast clouds,6.86
Istanbul,2023-09-28,21.2,22.2,83,heavy rain,3.75
Istanbul,2023-09-29,20.6,22.3,82,moderate drizzle,1.61
Istanbul,2023-09-30,19.7,21.0,85,moderate rain,2.19
Istanbul,2023-10-01,18.6,18.6,90,light rain,4.81
Istanbul,2023-10-02,19.5,17.8,71,moderate drizzle,5.72
Istanbul,2023-10-03,19.3,17.3,61,overcast clouds,4.53
Istanbul,2023-10-04,18.2,17.2,68,mainly clear,3.31
Istanbul,2023-10-05,18.3,17.2,71,overcast clouds,3.78
Istanbul,2023-10-06,19.3,18.8,73,light drizzle,3.61
Istanbul,2023-10-07,19.5,18.6,73,overcast clouds,4.42
Istanbul,2023-10-08,18.9,18.7,77,mainly clear,3.36
Istanbul,2023-10-09,17.3,14.5,66,light drizzle,5.75
Istanbul,2023-10-10,16.5,15.1,68,overcast clouds,2.94
Istanbul,2023-10-11,16.5,13.3,63,overcast clouds,5.78
Istanbul,2023-10-12,18.1,16.8,69,mainly clear,3.86
Istanbul,2023-10-13,16.4,16.4,79,overcast clouds,1.39
Istanbul,2023-10-14,18.0,17.3,77,overcast clouds,3.33
Istanbul,2023-10-15,17.0,17.3,83,overcast clouds,1.92
Istanbul,2023-10-16,16.4,14.9,82,dense drizzle,4.78
Istanbul,2023-10-17,16.1,13.1,63,overcast clouds,5.14
Istanbul,2023-10-18,15.2,13.3,80,moderate rain,4.72
Istanbul,2023-10-19,15.9,15.6,84,light drizzle,2.39
Istanbul,2023-10-20,18.8,17.1,73,clear sky,5.67
Istanbul,2023-10-21,20.6,19.8,70,clear sky,4.72
Istanbul,2023-10-22,19.1,19.3,75,overcast clouds,2.42
Istanbul,2023-10-23,19.5,20.2,79,overcast clouds,2.11
Istanbul,2023-10-24,18.4,19.4,86,overcast clouds,1.97
Istanbul,2023-10-25,19.2,19.1,82,overcast clouds,4.25
Istanbul,2023-10-26,22.0,19.5,60,overcast clouds,6.97
Istanbul,2023-10-27,21.6,20.6,69,overcast clouds,5.56
Istanbul,2023-10-28,22.3,21.5,70,overcast clouds,5.83
Istanbul,2023-10-29,19.9,21.1,85,light drizzle,2.69
Istanbul,2023-10-30,19.8,19.9,85,overcast clouds,4.67
Istanbul,2023-10-31,18.5,19.8,90,light drizzle,2.17
Istanbul,2023-11-01,19.6,20.0,81,overcast clouds,3.25
Istanbul,2023-11-02,17.3,17.5,88,heavy rain,3.06
Istanbul,2023-11-03,19.9,19.1,78,light drizzle,5.17
Istanbul,2023-11-04,23.0,20.5,57,moderate rain,7.19
Istanbul,2023-11-05,19.8,17.7,74,moderate rain,7.14
Istanbul,2023-11-06,20.3,19.2,76,mainly clear,5.89
Istanbul,2023-11-07,19.1,20.5,83,light drizzle,1.39
Istanbul,2023-11-08,18.2,18.3,84,overcast clouds,3.19
Istanbul,2023-11-09,14.7,12.5,78,moderate rain,4.61
Istanbul,2023-11-10,14.5,13.2,80,overcast clouds,3.08
Istanbul,2023-11-11,18.8,15.6,75,heavy rain,8.56
Istanbul,2023-11-12,16.5,15.1,71,overcast clouds,3.5
Istanbul,2023-11-13,14.9,13.8,87,moderate rain,3.72
Istanbul,2023-11-14,12.7,11.0,77,overcast clouds,2.53
Istanbul,2023-11-15,16.9,14.7,73,light drizzle,5.42
Istanbul,2023-11-16,13.8,11.7,75,heavy rain,3.69
Istanbul,2023-11-17,13.4,11.4,76,overcast clouds,3.28
Istanbul,2023-11-18,12.0,8.0,82,heavy rain,7.14
Istanbul,2023-11-19,5.6,-0.2,81,heavy snow,7.72
Istanbul,2023-11-20,9.8,6.7,77,light rain,4.19
Istanbul,2023-11-21,13.0,11.0,78,light drizzle,3.31
Istanbul,2023-11-22,16.0,14.6,76,overcast clouds,3.69
Istanbul,2023-11-23,13.0,11.5,88,moderate drizzle,3.58
Istanbul,2023-11-24,14.1,12.2,88,moderate drizzle,4.94
Istanbul,2023-11-25,16.8,12.4,68,light drizzle,8.89
Istanbul,2023-11-26,9.2,3.5,65,light rain,7.94
Istanbul,2023-11-27,4.8,-0.7,52,overcast clouds,5.33
Istanbul,2023-11-28,11.1,5.1,62,light drizzle,8.78
Istanbul,2023-11-29,14.6,10.5,86,moderate rain,9.11
Istanbul,2023-11-30,11.3,8.8,81,moderate rain,4.0
Istanbul,2023-12-01,15.7,12.8,81,overcast clouds,7.06
Istanbul,2023-12-02,17.5,12.6,70,overcast clouds,10.5
Istanbul,2023-12-03,18.1,14.4,66,overcast clouds,8.06
Istanbul,2023-12-04,10.5,6.2,85,moderate drizzle,7.19
Istanbul,2023-12-05,10.5,7.1,81,overcast clouds,5.17
Istanbul,2023-12-06,10.7,8.5,85,moderate drizzle,3.31
Istanbul,2023-12-07,10.5,9.2,91,light rain,2.0
Istanbul,2023-12-08,8.1,2.9,86,moderate drizzle,7.97
Istanbul,2023-12-09,6.7,1.3,88,light rain,7.89
Istanbul,2023-12-10,6.9,4.6,86,light drizzle,1.97
Istanbul,2023-12-11,8.3,6.0,87,light drizzle,2.69
Istanbul,2023-12-12,9.1,7.0,87,overcast clouds,2.42
Istanbul,2023-12-13,9.8,7.5,84,overcast clouds,2.94
Istanbul,2023-12-14,15.0,10.8,66,overcast clouds,7.31
Istanbul,2023-12-15,12.0,8.5,82,heavy rain,6.19
Istanbul,2023-12-16,8.3,2.4,89,moderate rain,9.42
Istanbul,2023-12-17,6.9,2.0,71,dense drizzle,5.94
Istanbul,2023-12-18,6.0,3.2,78,mainly clear,1.94
Istanbul,2023-12-19,7.3,5.2,83,overcast clouds,1.67
Istanbul,2023-12-20,7.4,5.2,87,overcast clouds,2.14
Istanbul,2023-12-21,10.6,8.4,85,moderate drizzle,3.11
Istanbul,2023-12-22,10.1,7.3,87,moderate rain,4.36
Istanbul,2023-12-23,10.0,5.8,73,moderate drizzle,6.03
Istanbul,2023-12-24,12.0,8.4,65,light drizzle,4.67
Istanbul,2023-12-25,13.4,10.4,80,overcast clouds,5.72
Istanbul,2023-12-26,13.6,11.3,85,clear sky,5.0
Istanbul,2023-12-27,12.9,10.8,85,light drizzle,4.25
Istanbul,2023-12-28,9.3,7.9,88,partly cloudy,1.64
Istanbul,2023-12-29,8.4,6.1,91,overcast clouds,2.78
Istanbul,2023-12-30,9.7,7.6,86,overcast clouds,2.67
Istanbul,2023-12-31,10.7,9.7,90,light drizzle,1.58
Istanbul,2024-01-01,11.0,8.8,84,overcast clouds,3.25
Istanbul,2024-01-02,11.3,8.7,87,moderate rain,4.58
Istanbul,2024-01-03,11.2,8.6,87,moderate drizzle,4.36
Istanbul,2024-01-04,12.9,10.2,83,light drizzle,5.11
Istanbul,2024-01-05,11.1,8.4,81,light rain,4.14
Istanbul,2024-01-06,10.9,8.4,75,overcast clouds,3.06
Istanbul,2024-01-07,12.6,8.9,73,moderate rain,6.11
Istanbul,2024-01-08,12.1,7.2,77,moderate drizzle,8.44
Istanbul,2024-01-09,4.7,-1.8,85,light snow,8.92
Istanbul,2024-01-10,4.8,-1.8,79,light rain,9.0
Istanbul,2024-01-11,4.4,0.1,71,overcast clouds,3.83
Istanbul,2024-01-12,3.0,-1.8,70,light drizzle,4.53
Istanbul,2024-01-13,2.1,-2.4,62,overcast clouds,3.28
Istanbul,2024-01-14,3.2,-1.2,67,overcast clouds,3.61
Istanbul,2024-01-15,9.4,4.2,67,overcast clouds,7.11
Istanbul,2024-01-16,10.6,6.2,75,moderate rain,6.64
Istanbul,2024-01-17,7.2,4.6,84,overcast clouds,2.67
Istanbul,2024-01-18,12.0,7.5,75,moderate drizzle,7.53
Istanbul,2024-01-19,14.4,10.2,76,moderate drizzle,8.11
Istanbul,2024-01-20,8.4,3.7,88,light rain,7.42
Istanbul,2024-01-21,5.6,-0.8,71,moderate drizzle,8.44
Istanbul,2024-01-22,5.7,-0.5,62,light drizzle,7.33
Istanbul,2024-01-23,5.8,1.4,67,overcast clouds,4.47
Istanbul,2024-01-24,5.7,1.6,76,light drizzle,4.28
Istanbul,2024-01-25,6.4,2.7,80,dense drizzle,4.14
Istanbul,2024-01-26,6.1,3.1,80,moderate drizzle,2.72
Istanbul,2024-01-27,5.4,1.9,83,light rain,3.33
Istanbul,2024-01-28,4.8,0.1,76,moderate drizzle,5.17
Istanbul,2024-01-29,3.9,-1.3,83,moderate snow,6.25
Istanbul,2024-01-30,4.2,-1.4,81,heavy snow,7.19
Istanbul,2024-01-31,5.7,0.0,77,light drizzle,7.33
Istanbul,2024-02-01,6.0,2.2,76,overcast clouds,3.83
Istanbul,2024-02-02,5.1,1.7,79,light drizzle,3.08
Istanbul,2024-02-03,6.0,2.6,71,overcast clouds,2.69
Istanbul,2024-02-04,8.1,4.3,78,light drizzle,4.92
Istanbul,2024-02-05,10.8,6.9,83,overcast clouds,6.28
Istanbul,2024-02-06,12.1,9.2,80,overcast clouds,4.81
Istanbul,2024-02-07,12.7,9.7,83,overcast clouds,5.69
Istanbul,2024-02-08,13.6,10.6,80,light drizzle,5.83
Istanbul,2024-02-09,12.4,9.5,80,overcast clouds,5.0
Istanbul,2024-02-10,13.3,9.2,74,overcast clouds,7.08
Istanbul,2024-02-11,14.3,10.0,66,overcast clouds,7.36
Istanbul,2024-02-12,13.2,10.9,77,moderate drizzle,4.06
Istanbul,2024-02-13,10.5,8.7,87,light rain,2.56
Istanbul,2024-02-14,8.1,4.3,87,light drizzle,5.39
Istanbul,2024-02-15,7.0,2.1,90,dense drizzle,7.19
Istanbul,2024-02-16,7.3,3.6,89,dense drizzle,5.11
Istanbul,2024-02-17,6.9,2.7,82,overcast clouds,5.33
Istanbul,2024-02-18,6.3,3.0,80,overcast clouds,3.19
Istanbul,2024-02-19,6.7,3.4,81,overcast clouds,3.53
Istanbul,2024-02-20,5.9,2.4,77,partly cloudy,3.33
Istanbul,2024-02-21,5.7,3.0,77,overcast clouds,1.83
Istanbul,2024-02-22,7.1,4.5,76,overcast clouds,2.03
Istanbul,2024-02-23,9.9,7.1,76,overcast clouds,3.44
Istanbul,2024-02-24,12.3,9.9,77,clear sky,3.86
Istanbul,2024-02-25,11.9,10.1,76,overcast clouds,2.33
Istanbul,2024-02-26,11.0,8.6,76,overcast clouds,3.14
Istanbul,2024-02-27,9.1,6.8,89,overcast clouds,3.31
Istanbul,2024-02-28,8.5,6.3,91,overcast clouds,2.94
Istanbul,2024-02-29,9.2,7.0,91,overcast clouds,3.25
Istanbul,2024-03-01,9.6,7.5,91,overcast clouds,3.19
Istanbul,2024-03-02,9.4,7.6,91,overcast clouds,2.39
Istanbul,2024-03-03,8.4,6.2,90,light drizzle,2.69
Istanbul,2024-03-04,8.2,6.5,89,overcast clouds,1.69
Istanbul,2024-03-05,9.6,7.6,86,dense drizzle,2.56
Istanbul,2024-03-06,8.3,5.3,85,light drizzle,3.94
Istanbul,2024-03-07,7.3,4.7,79,overcast clouds,2.03
Istanbul,2024-03-08,6.8,3.4,90,light snow,4.25
Istanbul,2024-03-09,6.8,3.8,85,light drizzle,3.08
Istanbul,2024-03-10,6.5,4.1,82,overcast clouds,1.81
Istanbul,2024-03-11,10.0,7.6,73,overcast clouds,2.25
Istanbul,2024-03-12,11.8,9.5,76,moderate rain,3.31
Istanbul,2024-03-13,11.4,8.5,85,light rain,5.06
Istanbul,2024-03-14,10.1,8.4,88,light rain,2.39
Istanbul,2024-03-15,8.2,5.3,86,light rain,3.72
Istanbul,2024-03-16,7.6,5.4,87,light drizzle,2.14
Istanbul,2024-03-17,8.2,5.3,79,overcast clouds,3.25
Istanbul,2024-03-18,7.9,5.8,84,partly cloudy,2.19
Istanbul,2024-03-19,10.0,7.6,77,overcast clouds,2.83
Istanbul,2024-03-20,6.7,2.1,83,light rain,6.03
Istanbul,2024-03-21,5.6,2.8,80,moderate drizzle,2.25
Istanbul,2024-03-22,6.3,3.0,82,light drizzle,3.42
Istanbul,2024-03-23,6.4,3.9,80,overcast clouds,1.83
Istanbul,2024-03-24,9.7,6.6,74,overcast clouds,4.03
Istanbul,2024-03-25,10.4,6.5,77,moderate rain,5.75
Istanbul,2024-03-26,10.0,7.5,74,light drizzle,2.89
Istanbul,2024-03-27,13.6,12.3,76,light rain,2.53
Istanbul,2024-03-28,15.2,13.4,72,moderate drizzle,3.44
Istanbul,2024-03-29,14.3,13.3,79,mainly clear,2.78
Istanbul,2024-03-30,16.0,15.9,75,overcast clouds,1.69
Istanbul,2024-03-31,15.2,14.4,78,overcast clouds,2.69
Istanbul,2024-04-01,16.1,15.0,74,overcast clouds,3.25
Istanbul,2024-04-02,17.4,16.5,71,overcast clouds,3.33
Istanbul,2024-04-03,15.4,13.0,60,overcast clouds,3.86
Istanbul,2024-04-04,13.9,11.5,61,overcast clouds,3.25
Istanbul,2024-04-05,13.0,12.3,81,light drizzle,1.81
Istanbul,2024-04-06,14.0,12.7,69,light drizzle,2.0
Istanbul,2024-04-07,12.4,9.6,72,dense drizzle,4.22
Istanbul,2024-04-08,12.7,9.0,75,clear sky,6.5
Istanbul,2024-04-09,13.2,10.9,77,clear sky,4.17
Istanbul,2024-04-10,13.3,11.5,82,mainly clear,3.97
Istanbul,2024-04-11,14.2,12.3,81,overcast clouds,4.44
Istanbul,2024-04-12,15.5,13.7,79,clear sky,4.58
Istanbul,2024-04-13,15.6,14.4,78,overcast clouds,3.5
Istanbul,2024-04-14,15.6,15.3,75,light drizzle,1.78
Istanbul,2024-04-15,16.7,15.8,67,overcast clouds,2.47
Istanbul,2024-04-16,19.5,18.1,60,overcast clouds,3.92
Istanbul,2024-04-17,20.0,17.9,53,light drizzle,4.33
Istanbul,2024-04-18,16.2,14.5,73,light rain,4.06
Istanbul,2024-04-19,13.4,11.1,82,dense drizzle,4.56
Istanbul,2024-04-20,12.6,9.2,88,moderate rain,6.97
Istanbul,2024-04-21,12.7,11.3,75,overcast clouds,2.31
Istanbul,2024-04-22,15.6,13.9,71,moderate drizzle,4.06
Istanbul,2024-04-23,16.3,13.9,72,light drizzle,5.42
Istanbul,2024-04-24,19.2,20.0,78,overcast clouds,2.39
Istanbul,2024-04-25,17.7,18.7,85,light drizzle,1.81
Istanbul,2024-04-26,15.8,15.1,81,moderate drizzle,3.0
Istanbul,2024-04-27,14.3,11.1,80,overcast clouds,7.0
Istanbul,2024-04-28,14.7,12.4,85,heavy rain,6.06
Istanbul,2024-04-29,14.2,12.0,84,light drizzle,5.22
Istanbul,2024-04-30,14.8,12.9,88,light drizzle,5.33
Istanbul,2024-05-01,14.2,11.5,85,moderate rain,6.28
Istanbul,2024-05-02,13.8,13.1,86,light drizzle,2.28
Istanbul,2024-05-03,14.5,14.3,87,light rain,2.0
Istanbul,2024-05-04,13.9,12.8,80,dense drizzle,2.67
Istanbul,2024-05-05,13.7,10.8,74,moderate rain,5.47
Istanbul,2024-05-06,12.6,11.7,73,clear sky,1.5
Istanbul,2024-05-07,15.4,14.6,72,mainly clear,2.33
Istanbul,2024-05-08,17.4,17.2,79,overcast clouds,3.36
Istanbul,2024-05-09,15.6,13.5,84,overcast clouds,6.0
Istanbul,2024-05-10,15.2,11.1,80,moderate rain,8.83
Istanbul,2024-05-11,14.3,10.7,79,moderate rain,7.19
Istanbul,2024-05-12,14.0,13.2,82,overcast clouds,2.83
Istanbul,2024-05-13,13.1,10.5,80,light rain,4.72
Istanbul,2024-05-14,12.3,10.7,69,overcast clouds,2.06
Istanbul,2024-05-15,13.4,10.6,60,overcast clouds,3.81
Istanbul,2024-05-16,14.3,12.1,70,light drizzle,4.0
Istanbul,2024-05-17,15.4,13.4,75,light rain,4.72
Istanbul,2024-05-18,16.6,15.8,77,overcast clouds,3.53
Istanbul,2024-05-19,15.8,13.8,83,dense drizzle,5.36
Istanbul,2024-05-20,16.5,14.9,80,overcast clouds,5.22
Istanbul,2024-05-21,16.8,16.1,79,overcast clouds,3.92
Istanbul,2024-05-22,18.2,17.9,79,clear sky,3.92
Istanbul,2024-05-23,17.1,16.4,81,dense drizzle,4.19
Istanbul,2024-05-24,17.6,17.5,83,light rain,3.22
Istanbul,2024-05-25,17.9,17.4,81,overcast clouds,4.42
Istanbul,2024-05-26,17.4,15.4,77,overcast clouds,6.25
Istanbul,2024-05-27,16.6,15.1,76,light drizzle,4.25
Istanbul,2024-05-28,16.4,16.2,78,light drizzle,2.17
Istanbul,2024-05-29,18.2,18.4,71,overcast clouds,1.94
Istanbul,2024-05-30,19.8,20.2,70,mainly clear,2.56
Istanbul,2024-05-31,21.1,21.6,66,partly cloudy,2.36
Istanbul,2024-06-01,22.5,23.2,63,overcast clouds,2.31
Istanbul,2024-06-02,24.1,24.8,57,overcast clouds,2.53
Istanbul,2024-06-03,25.7,26.3,54,overcast clouds,3.08
Istanbul,2024-06-04,25.2,26.9,62,overcast clouds,2.61
Istanbul,2024-06-05,25.2,25.9,61,overcast clouds,3.97
Istanbul,2024-06-06,24.1,24.2,64,overcast clouds,4.89
Istanbul,2024-06-07,23.9,23.8,68,overcast clouds,5.64
Istanbul,2024-06-08,23.4,23.5,71,partly cloudy,5.44
Istanbul,2024-06-09,23.8,24.3,68,mainly clear,4.47
Istanbul,2024-06-10,24.8,26.9,67,partly cloudy,2.36
Istanbul,2024-06-11,27.0,28.7,57,overcast clouds,2.39
Istanbul,2024-06-12,27.6,29.7,59,mainly clear,3.06
Istanbul,2024-06-13,27.6,31.3,70,overcast clouds,2.67
Istanbul,2024-06-14,25.1,26.6,72,heavy rain,4.42
Istanbul,2024-06-15,22.1,22.6,68,light drizzle,3.28
Istanbul,2024-06-16,23.1,23.3,61,clear sky,3.17
Istanbul,2024-06-17,24.1,23.7,54,clear sky,3.61
Istanbul,2024-06-18,24.2,24.0,66,clear sky,5.92
Istanbul,2024-06-19,24.4,24.0,66,clear sky,6.39
Istanbul,2024-06-20,24.6,25.0,70,clear sky,5.75
Istanbul,2024-06-21,24.7,25.0,72,partly cloudy,6.58
Istanbul,2024-06-22,23.7,23.1,68,partly cloudy,6.81
Istanbul,2024-06-23,23.7,23.0,68,mainly clear,6.86
Istanbul,2024-06-24,24.0,24.1,71,overcast clouds,5.94
Istanbul,2024-06-25,24.3,24.4,71,partly cloudy,6.47
Istanbul,2024-06-26,23.8,23.2,66,mainly clear,6.25
Istanbul,2024-06-27,23.6,22.9,66,clear sky,6.33
Istanbul,2024-06-28,23.9,22.8,68,overcast clouds,7.31
Istanbul,2024-06-29,24.4,23.6,66,mainly clear,7.06
Istanbul,2024-06-30,25.1,25.6,67,clear sky,5.17
Istanbul,2024-07-01,24.7,25.3,69,partly cloudy,5.06
Istanbul,2024-07-02,26.3,28.3,67,overcast clouds,3.25
Istanbul,2024-07-03,25.4,26.1,64,partly cloudy,4.92
Istanbul,2024-07-04,24.4,25.4,72,dense drizzle,4.53
Istanbul,2024-07-05,23.4,25.1,74,moderate drizzle,2.67
Istanbul,2024-07-06,24.4,24.8,69,light drizzle,5.14
Istanbul,2024-07-07,25.6,26.0,67,clear sky,5.89
Istanbul,2024-07-08,26.1,27.7,73,mainly clear,5.61
Istanbul,2024-07-09,27.2,29.0,73,clear sky,5.94
Istanbul,2024-07-10,28.0,30.2,70,partly cloudy,5.42
Istanbul,2024-07-11,25.4,27.5,77,moderate rain,4.25
Istanbul,2024-07-12,26.5,29.0,76,light drizzle,4.67
Istanbul,2024-07-13,26.8,29.6,77,mainly clear,4.61
Istanbul,2024-07-14,27.0,27.8,64,clear sky,5.58
Istanbul,2024-07-15,27.0,27.8,63,partly cloudy,5.47
Istanbul,2024-07-16,27.9,28.9,64,overcast clouds,5.58
Istanbul,2024-07-17,29.2,31.5,66,overcast clouds,4.81
Istanbul,2024-07-18,29.2,31.3,67,mainly clear,5.56
Istanbul,2024-07-19,28.8,31.1,69,partly cloudy,6.08
Istanbul,2024-07-20,28.6,30.8,69,light drizzle,5.67
Istanbul,2024-07-21,28.2,29.9,67,clear sky,5.47
Istanbul,2024-07-22,28.5,30.2,62,mainly clear,4.47
Istanbul,2024-07-23,27.4,29.8,72,light drizzle,4.86
Istanbul,2024-07-24,26.8,27.8,66,light drizzle,5.39
Istanbul,2024-07-25,27.0,27.7,62,light drizzle,5.39
Istanbul,2024-07-26,24.2,24.7,70,light drizzle,5.0
