time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),city
2024-05-02,61,11.9,9.1,86,18.3,Paris
2024-05-03,61,11.8,9.0,76,15.2,Paris
2024-05-04,51,10.8,8.9,82,9.3,Paris
2024-05-05,55,13.1,12.0,85,8.8,Paris
2024-05-06,61,13.5,11.7,79,12.8,Paris
2024-05-07,51,13.3,11.9,82,10.4,Paris
2024-05-08,3,12.3,10.2,78,12.1,Paris
2024-05-09,3,13.5,12.3,78,8.7,Paris
2024-05-10,3,16.3,15.5,73,9.3,Paris
2024-05-11,3,17.7,17.3,71,8.9,Paris
2024-05-12,63,18.1,18.3,76,8.5,Paris
2024-05-13,3,17.1,16.0,76,13.6,Paris
2024-05-14,61,14.8,13.9,88,11.9,Paris
2024-05-15,55,15.0,14.0,78,10.0,Paris
2024-05-16,61,14.7,13.6,75,9.6,Paris
2024-05-17,51,14.4,13.5,76,5.8,Paris
2024-05-18,63,15.2,15.0,81,6.0,Paris
2024-05-19,55,15.0,14.9,85,5.6,Paris
2024-05-20,63,15.6,15.2,82,9.0,Paris
2024-05-21,63,15.0,14.9,87,7.2,Paris
2024-05-22,61,14.9,13.3,79,14.1,Paris
2024-05-23,63,14.9,14.2,78,7.8,Paris
2024-05-24,61,14.2,13.6,82,7.3,Paris
2024-05-25,53,15.3,15.0,80,6.7,Paris
2024-05-26,55,16.8,15.8,77,13.3,Paris
2024-05-27,53,13.9,12.5,78,9.8,Paris
2024-05-28,53,13.7,11.7,84,15.6,Paris
2024-05-29,63,15.2,13.8,88,17.4,Paris
2024-05-30,61,13.8,11.7,82,16.5,Paris
2024-05-31,53,13.4,11.1,84,18.0,Paris
2024-06-01,53,13.6,11.1,84,19.0,Paris
2024-06-02,3,14.3,12.1,79,16.0,Paris
2024-06-03,3,14.4,13.5,78,8.3,Paris
2024-06-04,51,17.5,17.3,78,8.9,Paris
2024-06-05,51,16.0,14.9,76,11.5,Paris
2024-06-06,3,14.4,13.1,72,8.4,Paris
2024-06-07,2,14.6,13.7,70,6.8,Paris
2024-06-08,3,14.9,13.8,72,8.9,Paris
2024-06-09,2,14.8,13.1,69,10.7,Paris
2024-06-10,61,13.0,10.3,75,15.5,Paris
2024-06-11,51,12.4,10.6,71,7.7,Paris
2024-06-12,61,12.1,11.0,79,5.6,Paris
2024-06-13,51,14.8,12.7,67,10.8,Paris
2024-06-14,53,16.9,14.6,71,19.4,Paris
2024-06-15,53,14.8,11.1,69,23.6,Paris
2024-06-16,61,15.6,13.5,79,18.6,Paris
2024-06-17,63,17.6,17.7,81,8.6,Paris
2024-06-18,63,17.9,19.0,90,7.4,Paris
2024-06-19,53,17.7,16.8,80,15.6,Paris
2024-06-20,53,18.4,18.4,80,11.2,Paris
2024-06-21,63,17.8,18.2,84,9.0,Paris
2024-06-22,53,16.4,15.0,78,15.5,Paris
2024-06-23,3,16.8,16.4,72,6.9,Paris
2024-06-24,2,19.9,20.5,75,8.4,Paris
2024-06-25,3,22.4,23.6,70,8.1,Paris
2024-06-26,3,23.7,25.7,70,7.1,Paris
2024-06-27,51,23.0,24.4,72,9.9,Paris
2024-06-28,3,18.1,17.8,68,7.9,Paris
2024-06-29,65,17.3,16.3,75,13.3,Paris
2024-06-30,61,18.3,17.8,77,12.2,Paris
2024-07-01,51,17.6,16.7,74,12.8,Paris
2024-07-02,51,16.4,15.2,75,11.9,Paris
2024-07-03,51,15.8,14.2,73,12.5,Paris
2024-07-04,51,17.9,15.7,68,18.9,Paris
2024-07-05,51,18.3,17.0,65,12.2,Paris
2024-07-06,51,17.8,15.1,60,19.2,Paris
2024-07-07,51,15.9,13.5,60,12.6,Paris
2024-07-08,3,17.5,16.8,68,7.0,Paris
2024-07-09,61,20.4,21.4,74,7.0,Paris
2024-07-10,53,20.9,20.5,69,13.6,Paris
2024-07-11,51,19.7,19.7,69,7.8,Paris
2024-07-12,63,16.5,15.5,80,13.2,Paris
2024-07-13,55,16.5,16.6,78,4.4,Paris
2024-07-14,51,18.0,17.9,71,5.3,Paris
2024-07-15,53,20.2,20.1,70,10.8,Paris
2024-07-16,51,19.1,17.0,67,20.6,Paris
2024-07-17,3,19.3,19.8,69,4.8,Paris
2024-07-18,3,22.2,23.1,64,6.1,Paris
2024-07-19,51,24.8,26.3,60,5.2,Paris
2024-07-20,63,24.3,25.5,62,8.2,Paris
2024-07-21,63,21.3,22.0,77,12.6,Paris
2024-07-22,3,19.9,19.1,66,12.3,Paris
2024-07-23,53,20.4,19.7,72,17.1,Paris
2024-07-24,3,19.5,20.0,70,4.5,Paris
2024-07-25,3,22.6,22.8,61,9.1,Paris
2024-07-26,53,20.9,22.8,82,5.9,Paris
2024-07-27,61,18.7,20.3,90,6.2,Paris
2024-07-28,3,18.4,18.5,74,8.6,Paris
2024-07-29,3,22.0,22.8,69,9.4,Paris
2024-07-30,3,26.2,29.6,71,5.2,Paris
2024-07-31,63,25.2,28.7,79,7.8,Paris
2024-08-01,65,23.1,26.0,85,8.6,Paris
2024-08-02,61,22.2,23.5,76,10.5,Paris
2024-08-03,51,19.9,19.9,72,10.1,Paris
2024-08-04,3,20.0,20.3,72,9.2,Paris
2024-08-05,3,20.6,21.4,70,6.3,Paris
2024-08-06,3,22.2,22.8,66,9.4,Paris
2024-08-07,61,20.2,20.0,66,10.0,Paris
2024-08-08,51,21.3,21.5,64,7.1,Paris
2024-08-09,3,21.9,22.1,70,12.9,Paris
2024-08-10,3,21.7,23.2,70,4.6,Paris
2024-08-11,3,24.6,24.8,56,10.7,Paris
2024-08-12,1,28.0,29.8,59,10.2,Paris
2024-08-13,53,23.1,25.2,76,7.6,Paris
2024-08-14,63,22.1,24.3,78,5.5,Paris
2024-08-15,51,21.7,22.3,69,9.7,Paris
2024-08-16,51,21.4,21.4,70,12.8,Paris
2024-08-17,63,20.4,22.1,86,7.8,Paris
2024-08-18,63,17.8,16.5,74,14.9,Paris
2024-08-19,3,17.0,17.1,73,5.2,Paris
2024-08-20,63,18.3,17.9,79,13.5,Paris
2024-08-21,3,16.4,15.0,71,10.8,Paris
2024-08-22,3,18.1,16.8,63,11.8,Paris
2024-08-23,51,20.5,19.7,73,18.1,Paris
2024-08-24,61,21.6,21.2,73,18.8,Paris
2024-08-25,3,16.9,15.0,63,11.9,Paris
2024-08-26,3,18.0,17.2,63,6.6,Paris
2024-08-27,3,19.0,18.8,68,7.3,Paris
2024-08-28,3,21.7,22.0,67,8.7,Paris
2024-08-29,53,21.0,21.2,71,11.1,Paris
2024-08-30,63,17.6,17.6,86,12.7,Paris
2024-08-31,53,19.4,20.9,89,8.7,Paris
2024-09-01,51,22.6,24.1,79,10.8,Paris
2024-09-02,51,20.7,21.5,79,10.1,Paris
2024-09-03,63,19.5,20.3,79,8.4,Paris
2024-09-04,53,18.5,18.7,76,7.4,Paris
2024-09-05,63,16.1,15.3,85,13.1,Paris
2024-09-06,51,16.8,16.8,81,7.1,Paris
2024-09-07,61,18.6,19.6,85,7.6,Paris
2024-09-08,63,16.4,14.8,80,17.4,Paris
2024-09-09,51,16.5,15.0,84,18.9,Paris
2024-09-10,51,15.0,12.4,73,18.6,Paris
2024-09-11,61,14.6,12.0,73,17.7,Paris
2024-09-12,55,11.4,8.8,73,12.3,Paris
2024-09-13,55,11.5,9.1,79,12.8,Paris
2024-09-14,3,11.7,9.9,77,8.0,Paris
2024-09-15,3,12.3,10.9,75,6.2,Paris
2024-09-16,51,14.5,13.2,81,10.7,Paris
2024-09-17,3,15.9,13.6,77,19.5,Paris
2024-09-18,51,18.2,16.6,73,18.4,Paris
2024-09-19,1,19.4,17.3,61,17.2,Paris
2024-09-20,63,16.2,15.6,80,10.3,Paris
2024-09-21,51,17.5,17.5,81,9.2,Paris
2024-09-22,63,17.4,17.7,87,9.3,Paris
2024-09-23,61,15.5,14.5,86,14.1,Paris
2024-09-24,51,15.1,13.5,86,16.6,Paris
2024-09-25,63,14.7,13.5,91,14.6,Paris
2024-09-26,63,16.1,14.1,86,22.6,Paris
2024-09-27,53,13.1,9.5,76,23.2,Paris
2024-09-28,51,10.7,8.6,77,9.2,Paris
2024-09-29,3,9.8,7.0,77,11.9,Paris
2024-09-30,51,14.8,11.8,80,23.8,Paris
2024-10-01,51,14.1,12.0,76,14.3,Paris
2024-10-02,53,13.4,11.2,82,16.0,Paris
2024-10-03,51,11.6,8.9,79,15.3,Paris
2024-10-04,3,10.1,8.0,80,8.2,Paris
2024-10-05,3,10.7,8.3,79,10.6,Paris
2024-10-06,61,13.0,11.1,86,15.0,Paris
2024-10-07,63,15.9,15.3,91,13.8,Paris
2024-10-08,51,15.8,13.5,81,20.6,Paris
2024-10-09,65,14.6,12.9,92,18.8,Paris
2024-10-10,51,13.1,11.0,87,16.6,Paris
2024-10-11,3,9.7,7.9,83,6.6,Paris
2024-10-12,53,11.8,10.3,86,10.1,Paris
2024-10-13,3,12.1,10.4,79,8.6,Paris
2024-10-14,51,14.6,13.6,82,10.3,Paris
2024-10-15,51,15.4,15.1,91,11.4,Paris
2024-10-16,63,19.3,19.0,80,14.6,Paris
2024-10-17,63,16.8,17.2,93,10.3,Paris
2024-10-18,61,14.5,13.6,89,12.0,Paris
2024-10-19,53,13.6,12.0,87,15.0,Paris
2024-10-20,53,15.0,13.7,90,15.9,Paris
2024-10-21,55,16.9,16.6,87,12.9,Paris
2024-10-22,3,12.8,11.8,87,7.9,Paris
2024-10-23,3,10.6,9.3,89,6.6,Paris
2024-10-24,3,11.8,10.6,89,9.2,Paris
2024-10-25,55,14.8,14.2,90,10.9,Paris
2024-10-26,55,14.6,15.1,95,4.6,Paris
2024-10-27,53,14.4,14.4,93,7.5,Paris
2024-10-28,3,13.4,13.2,91,5.5,Paris
2024-10-29,3,11.2,10.3,93,6.7,Paris
2024-10-30,3,12.5,11.7,89,6.8,Paris
2024-10-31,3,12.2,11.6,91,6.0,Paris
2024-11-01,3,10.9,10.2,93,4.2,Paris
2024-11-02,51,11.0,9.2,87,10.5,Paris
2024-11-03,3,10.3,8.6,86,8.1,Paris
2024-11-04,3,9.5,8.4,94,5.8,Paris
2024-11-05,3,9.5,8.7,97,4.2,Paris
2024-11-06,3,10.7,9.4,91,7.4,Paris
2024-11-07,3,11.2,9.6,88,9.6,Paris
2024-11-08,3,9.6,7.9,87,7.5,Paris
2024-11-09,3,10.5,9.7,93,4.6,Paris
2024-11-10,51,10.4,9.2,92,7.1,Paris
2024-11-11,51,8.9,6.8,87,9.6,Paris
2024-11-12,53,8.7,5.1,83,18.1,Paris
2024-11-13,3,7.7,5.1,83,9.8,Paris
2024-11-14,3,8.2,6.5,88,4.7,Paris
2024-11-15,51,8.9,7.3,85,4.6,Paris
2024-11-16,3,7.5,5.7,81,3.0,Paris
2024-11-17,51,7.4,4.8,88,10.1,Paris
2024-11-18,53,8.8,5.7,92,16.9,Paris
2024-11-19,63,10.6,7.0,90,23.2,Paris
2024-11-20,75,4.4,0.6,81,12.4,Paris
2024-11-21,75,1.0,-3.0,91,12.6,Paris
2024-11-22,73,1.1,-3.3,86,14.5,Paris
2024-11-23,3,5.0,0.5,78,17.5,Paris
2024-11-24,3,15.1,10.9,59,24.3,Paris
2024-11-25,61,13.3,10.5,76,17.5,Paris
2024-11-26,63,8.8,6.5,88,10.7,Paris
2024-11-27,63,10.5,7.7,90,17.6,Paris
2024-11-28,3,6.7,4.5,85,6.1,Paris
2024-11-29,3,3.8,0.7,86,8.7,Paris
2024-11-30,3,3.1,0.4,89,5.5,Paris
2024-12-01,3,5.9,3.3,95,10.4,Paris
2024-12-02,51,10.5,8.2,89,13.6,Paris
2024-12-03,53,5.9,3.6,88,6.4,Paris
2024-12-04,3,4.7,2.5,95,5.6,Paris
2024-12-05,55,7.7,4.2,90,18.0,Paris
2024-12-06,61,9.5,6.1,78,15.9,Paris
2024-12-07,61,9.0,4.8,83,22.7,Paris
2024-12-08,61,7.4,3.1,86,21.0,Paris
2024-12-09,51,5.7,1.7,85,16.8,Paris
2024-12-10,51,5.4,1.8,84,14.0,Paris
2024-12-11,3,5.2,2.0,84,10.0,Paris
2024-12-12,3,4.1,1.2,85,7.3,Paris
2024-12-13,3,2.2,-0.7,87,5.5,Paris
2024-12-14,51,2.1,-0.6,93,5.3,Paris
2024-12-15,3,6.2,3.3,91,11.4,Paris
2024-12-16,3,9.4,7.4,90,10.3,Paris
2024-12-17,3,7.2,5.0,93,9.1,Paris
2024-12-18,53,10.4,7.5,85,16.8,Paris
2024-12-19,61,9.2,5.4,82,20.2,Paris
2024-12-20,51,5.2,1.7,83,12.1,Paris
2024-12-21,55,8.6,5.4,90,16.9,Paris
2024-12-22,73,6.9,2.6,82,20.7,Paris
2024-12-23,51,6.1,1.8,72,16.8,Paris
2024-12-24,53,7.0,5.1,93,6.4,Paris
2024-12-25,3,9.6,8.7,96,5.0,Paris
2024-12-26,3,7.2,5.3,93,6.0,Paris
2024-12-27,3,2.2,-0.2,93,3.1,Paris
2024-12-28,3,0.7,-2.1,97,4.8,Paris
2024-12-29,3,2.7,0.0,92,5.5,Paris
2024-12-30,51,3.3,0.6,91,6.6,Paris
2024-12-31,3,3.8,0.5,90,10.6,Paris
2025-01-01,3,6.3,2.0,88,19.9,Paris
2025-01-02,73,4.6,1.5,94,11.0,Paris
2025-01-03,1,0.6,-2.5,89,5.8,Paris
2025-01-04,61,-0.5,-4.3,86,8.8,Paris
2025-01-05,63,9.6,5.8,89,22.2,Paris
2025-01-06,53,9.9,5.4,76,24.3,Paris
2025-01-07,75,5.2,0.7,77,17.5,Paris
2025-01-08,61,6.3,3.3,93,12.2,Paris
2025-01-09,61,6.6,3.0,85,15.6,Paris
2025-01-10,71,3.6,0.7,86,6.7,Paris
2025-01-11,3,1.1,-2.0,92,6.4,Paris
2025-01-12,3,1.7,-1.2,93,6.0,Paris
2025-01-13,2,0.7,-2.7,83,6.8,Paris
2025-01-14,3,-1.2,-4.2,84,2.4,Paris
2025-01-15,51,2.4,-0.2,96,5.6,Paris
2025-01-16,3,3.6,0.8,93,7.4,Paris
2025-01-17,3,1.0,-1.7,94,4.2,Paris
2025-01-18,3,0.7,-2.5,90,6.8,Paris
2025-01-19,71,-0.1,-2.8,95,2.9,Paris
2025-01-20,71,-0.3,-3.2,92,4.1,Paris
2025-01-21,3,0.4,-2.4,93,4.4,Paris
2025-01-22,63,5.0,2.2,96,10.4,Paris
2025-01-23,61,6.3,2.6,87,16.2,Paris
2025-01-24,61,9.5,5.2,80,23.4,Paris
2025-01-25,63,10.0,7.7,88,12.1,Paris
2025-01-26,53,5.2,0.9,87,18.9,Paris
2025-01-27,55,9.9,5.4,80,24.7,Paris
2025-01-28,55,8.1,3.6,81,22.4,Paris
2025-01-29,61,7.4,3.9,88,16.6,Paris
2025-01-30,53,6.3,3.3,89,12.1,Paris
2025-01-31,55,2.5,-0.6,92,8.6,Paris
2025-02-01,3,2.4,-0.5,86,5.8,Paris
2025-02-02,0,1.4,-1.4,88,4.0,Paris
2025-02-03,3,1.5,-1.0,95,3.2,Paris
2025-02-04,3,1.5,-1.7,93,8.1,Paris
2025-02-05,3,4.7,2.5,92,4.4,Paris
2025-02-06,51,3.5,0.1,88,10.1,Paris
2025-02-07,51,4.1,0.3,79,12.9,Paris
2025-02-08,53,5.9,2.4,82,13.2,Paris
2025-02-09,55,4.9,2.1,89,8.5,Paris
2025-02-10,63,4.4,1.7,94,8.6,Paris
2025-02-11,3,4.3,1.6,85,6.3,Paris
2025-02-12,51,3.5,1.0,87,5.0,Paris
2025-02-13,51,4.7,2.0,80,5.8,Paris
2025-02-14,3,1.8,-1.8,78,8.8,Paris
2025-02-15,3,0.8,-2.8,79,7.7,Paris
2025-02-16,3,2.0,-1.5,80,7.7,Paris
2025-02-17,3,2.0,-1.2,81,6.8,Paris
2025-02-18,3,3.0,-0.4,79,8.2,Paris
2025-02-19,3,5.1,2.2,80,8.0,Paris
2025-02-20,55,9.8,7.8,93,11.3,Paris
2025-02-21,51,12.3,10.4,84,11.9,Paris
2025-02-22,61,10.9,8.6,84,12.1,Paris
2025-02-23,3,9.1,6.7,82,10.1,Paris
2025-02-24,61,10.5,7.8,82,14.5,Paris
2025-02-25,63,8.2,5.6,95,13.8,Paris
2025-02-26,61,7.2,3.7,82,15.0,Paris
2025-02-27,51,6.2,2.9,80,11.9,Paris
2025-02-28,51,5.2,2.2,83,8.8,Paris
2025-03-01,3,3.9,0.1,83,12.7,Paris
2025-03-02,3,4.8,1.4,78,9.8,Paris
2025-03-03,3,4.9,2.4,80,4.5,Paris
2025-03-04,3,5.9,3.6,79,4.1,Paris
2025-03-05,0,7.8,5.9,79,3.4,Paris
2025-03-06,3,9.4,6.8,70,8.2,Paris
2025-03-07,3,10.8,8.3,69,9.2,Paris
2025-03-08,3,11.8,9.1,67,11.0,Paris
2025-03-09,3,12.3,10.3,67,8.0,Paris
2025-03-10,55,10.8,9.6,84,5.0,Paris
2025-03-11,51,7.3,5.4,90,6.1,Paris
2025-03-12,53,5.1,2.1,82,8.7,Paris
2025-03-13,71,4.6,1.6,82,8.3,Paris
2025-03-14,51,3.3,-0.0,82,8.3,Paris
2025-03-15,51,4.0,-0.4,69,14.6,Paris
2025-03-16,3,6.0,2.1,69,12.6,Paris
2025-03-17,3,6.0,2.3,67,10.8,Paris
2025-03-18,0,6.8,3.2,64,10.7,Paris
2025-03-19,3,10.5,8.2,71,8.3,Paris
2025-03-20,3,11.7,10.1,75,6.8,Paris
2025-03-21,53,13.7,11.8,73,11.0,Paris
2025-03-22,63,12.9,11.6,87,10.4,Paris
2025-03-23,51,10.1,8.1,83,9.1,Paris
2025-03-24,51,11.0,9.8,83,4.6,Paris
2025-03-25,3,10.6,8.7,81,8.3,Paris
2025-03-26,51,10.3,8.4,82,8.4,Paris
2025-03-27,0,9.0,7.1,78,6.2,Paris
2025-03-28,55,8.0,5.6,87,10.0,Paris
2025-03-29,55,9.1,6.0,70,11.7,Paris
2025-03-30,51,9.9,7.1,73,11.4,Paris
2025-03-31,1,9.3,7.1,78,8.5,Paris
2025-04-01,0,9.2,5.6,64,14.2,Paris
2025-04-02,3,11.2,7.8,62,14.2,Paris
2025-04-03,3,13.8,11.9,68,9.7,Paris
2025-04-04,51,15.8,14.4,65,8.6,Paris
2025-04-05,0,15.8,14.2,60,8.4,Paris
2025-04-06,3,12.9,10.0,54,11.0,Paris
2025-04-07,0,10.3,7.2,47,7.5,Paris
2025-04-08,3,11.4,8.9,54,5.3,Paris
2025-04-09,1,12.3,9.5,56,9.6,Paris
2025-04-10,1,11.0,8.3,63,10.5,Paris
2025-04-11,0,13.7,11.5,55,6.5,Paris
2025-04-12,61,14.4,12.2,62,10.9,Paris
2025-04-13,55,14.2,12.4,76,12.6,Paris
2025-04-14,3,13.5,11.6,69,8.3,Paris
2025-04-15,53,14.2,12.3,76,12.8,Paris
2025-04-16,3,11.1,8.7,63,7.8,Paris
2025-04-17,3,11.7,9.7,63,4.4,Paris
2025-04-18,3,12.5,9.4,60,12.5,Paris
2025-04-19,61,13.7,11.3,65,11.6,Paris
2025-04-20,63,13.1,11.0,74,11.8,Paris
2025-04-21,55,12.1,10.9,82,6.6,Paris
2025-04-22,51,12.3,11.5,81,3.8,Paris
2025-04-23,61,11.2,8.9,79,11.7,Paris
2025-04-24,51,12.4,10.8,78,8.6,Paris
2025-04-25,51,11.6,9.9,79,8.3,Paris
2025-04-26,51,13.5,11.9,72,9.1,Paris
2025-04-27,51,15.5,14.1,67,8.9,Paris
2025-04-28,1,16.9,15.9,62,7.5,Paris
2025-04-29,0,19.1,17.2,46,7.7,Paris
2025-04-30,0,21.3,19.8,40,5.7,Paris
2025-05-01,3,22.3,21.0,45,8.3,Paris
2025-05-02,3,22.8,22.3,47,5.7,Paris
2025-05-03,63,19.3,19.3,71,9.3,Paris
2025-05-04,51,12.6,9.6,64,14.8,Paris
2025-05-05,3,10.4,6.6,61,15.2,Paris
2025-05-06,51,11.4,7.8,59,14.3,Paris
2025-05-07,3,12.0,8.9,65,13.0,Paris
2025-05-08,51,13.4,10.6,58,10.9,Paris
2025-05-09,3,14.9,11.8,45,11.0,Paris
2025-05-10,3,17.3,14.5,44,10.9,Paris
2025-05-11,61,17.9,16.7,61,9.2,Paris
2025-05-12,51,15.9,15.2,75,7.8,Paris
2025-05-13,63,15.6,15.5,78,4.0,Paris
2025-05-14,51,18.1,17.4,64,5.9,Paris
2025-05-15,3,14.1,11.3,61,14.0,Paris
2025-05-16,0,14.5,12.1,59,12.0,Paris
2025-05-17,3,13.9,11.2,59,11.5,Paris
2025-05-18,3,15.0,13.6,62,6.7,Paris
2025-05-19,3,16.5,14.6,53,8.5,Paris
2025-05-20,3,19.3,17.0,44,10.4,Paris
2025-05-21,61,14.5,13.2,64,5.0,Paris
2025-05-22,53,13.5,11.5,68,11.2,Paris
2025-05-23,3,13.6,11.4,53,7.3,Paris
2025-05-24,51,14.5,12.5,64,9.5,Paris
2025-05-25,53,16.9,15.3,72,15.0,Paris
2025-05-26,3,14.7,12.6,66,11.0,Paris
2025-05-27,3,16.0,14.0,72,16.3,Paris
2025-05-28,53,16.9,15.3,75,16.4,Paris
2025-05-29,3,18.3,17.8,68,8.1,Paris
2025-05-30,1,22.3,23.4,66,5.6,Paris
2025-05-31,61,22.4,23.7,71,7.1,Paris
2025-06-01,65,19.2,18.8,67,8.3,Paris
2025-06-02,51,18.1,17.0,59,7.3,Paris
2025-06-03,3,19.1,17.2,51,11.6,Paris
2025-06-04,51,16.5,15.1,66,10.2,Paris
2025-06-05,61,15.8,13.8,77,17.4,Paris
2025-06-06,61,17.2,16.0,76,14.8,Paris
2025-06-07,61,16.3,14.5,75,16.4,Paris
2025-06-08,61,15.4,13.1,70,15.5,Paris
2025-06-09,3,16.5,16.1,68,4.3,Paris
2025-06-10,3,18.3,18.3,68,7.3,Paris
2025-06-11,3,21.0,21.3,65,8.0,Paris
2025-06-12,51,24.7,24.6,51,10.4,Paris
2025-06-13,63,26.4,28.3,60,7.4,Paris
2025-06-14,53,23.2,25.3,75,8.1,Paris
2025-06-15,51,19.5,18.7,61,9.0,Paris
2025-06-16,3,19.8,19.2,56,6.3,Paris
