time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h)
2021-08-10,63,26.5,31.9,86,5.1
2021-08-11,63,26.3,31.4,86,6.4
2021-08-12,53,27.1,32.1,81,6.9
2021-08-13,63,27.2,32.2,81,5.8
2021-08-14,63,26.7,31.7,82,6.2
2021-08-15,61,25.8,31.0,87,5.1
2021-08-16,65,25.8,30.7,86,5.3
2021-08-17,61,25.2,30.2,88,3.3
2021-08-18,63,24.5,29.2,90,4.7
2021-08-19,61,24.7,28.7,85,6.1
2021-08-20,65,25.1,29.9,88,4.6
2021-08-21,63,26.0,31.0,84,3.6
2021-08-22,63,25.3,30.1,87,4.4
2021-08-23,51,26.0,30.7,83,5.0
2021-08-24,61,25.6,30.5,87,5.1
2021-08-25,55,25.9,30.8,84,4.6
2021-08-26,55,26.5,31.3,81,5.5
2021-08-27,63,26.5,32.0,85,4.3
2021-08-28,61,26.6,31.7,83,5.0
2021-08-29,53,26.0,31.0,86,4.6
2021-08-30,61,26.6,32.0,85,5.3
2021-08-31,63,26.0,31.0,85,4.7
2021-09-01,53,26.5,31.3,81,5.4
2021-09-02,61,25.1,29.5,86,6.2
2021-09-03,53,26.3,31.1,81,4.1
2021-09-04,53,26.1,31.0,82,3.7
2021-09-05,51,26.5,31.6,82,4.5
2021-09-06,55,26.3,31.7,83,2.8
2021-09-07,53,26.8,32.0,84,5.2
2021-09-08,51,26.2,31.0,83,5.6
2021-09-09,61,26.6,31.5,82,5.4
2021-09-10,53,26.8,32.0,83,4.7
2021-09-11,53,27.8,32.8,76,5.8
2021-09-12,63,26.2,31.4,87,6.2
2021-09-13,63,25.7,30.4,86,6.1
2021-09-14,51,26.7,31.6,81,5.4
2021-09-15,55,26.9,32.6,85,4.2
2021-09-16,51,27.6,32.6,77,5.7
2021-09-17,53,27.7,32.8,78,5.3
2021-09-18,63,26.5,31.9,85,4.0
2021-09-19,63,25.5,30.7,89,5.1
2021-09-20,63,26.9,31.9,79,5.6
2021-09-21,51,27.2,32.3,79,4.7
2021-09-22,63,26.9,32.1,82,5.2
2021-09-23,51,27.4,32.5,79,6.5
2021-09-24,63,26.9,32.4,84,5.0
2021-09-25,51,27.4,32.8,79,3.8
2021-09-26,65,26.5,31.7,85,5.1
2021-09-27,63,25.8,30.9,88,5.5
2021-09-28,63,26.7,31.6,81,4.8
2021-09-29,63,26.1,31.3,89,6.3
2021-09-30,55,25.5,30.0,87,6.6
2021-10-01,51,26.6,31.0,80,6.2
2021-10-02,51,26.4,30.8,79,5.9
2021-10-03,53,27.2,32.7,79,2.9
2021-10-04,53,27.5,32.8,80,5.0
2021-10-05,53,26.6,31.2,84,9.5
2021-10-06,51,26.6,30.7,80,10.2
2021-10-07,53,26.4,31.2,86,8.8
2021-10-08,51,27.7,33.0,80,5.4
2021-10-09,53,27.7,33.0,80,5.7
2021-10-10,51,27.7,33.3,81,5.0
2021-10-11,51,27.9,33.1,80,6.7
2021-10-12,51,28.0,32.7,74,6.2
2021-10-13,53,28.5,33.6,75,5.8
2021-10-14,51,28.5,33.3,75,8.1
2021-10-15,51,28.8,33.5,71,6.6
2021-10-16,3,28.9,32.8,67,6.6
2021-10-17,61,27.6,32.4,76,5.0
2021-10-18,61,27.1,32.1,82,7.1
2021-10-19,63,27.0,32.1,81,6.2
2021-10-20,63,25.4,29.9,86,5.4
2021-10-21,61,26.0,30.5,81,5.9
2021-10-22,61,26.6,31.7,83,5.6
2021-10-23,63,26.4,32.1,87,4.0
2021-10-24,63,26.3,31.8,86,4.1
2021-10-25,65,26.0,31.3,87,4.6
2021-10-26,63,26.6,32.3,85,4.6
2021-10-27,63,26.6,31.4,83,7.4
2021-10-28,61,27.2,32.2,80,5.7
2021-10-29,53,27.9,32.8,78,7.8
2021-10-30,63,26.7,31.7,83,6.5
2021-10-31,3,26.5,31.3,83,7.9
2021-11-01,63,25.9,31.2,86,4.8
2021-11-02,61,25.9,31.0,86,5.5
2021-11-03,61,25.6,30.9,89,3.9
2021-11-04,65,26.0,31.7,89,3.4
2021-11-05,65,25.7,31.0,90,4.7
2021-11-06,61,26.8,32.4,85,5.0
2021-11-07,63,26.1,31.4,87,5.2
2021-11-08,65,26.5,31.6,84,6.3
2021-11-09,63,26.9,32.2,83,5.4
2021-11-10,65,25.8,30.6,86,6.1
2021-11-11,53,26.3,30.9,83,7.0
2021-11-12,63,25.5,29.9,87,8.8
2021-11-13,63,25.8,30.6,86,7.0
2021-11-14,3,26.8,31.9,81,3.6
2021-11-15,3,27.7,33.1,78,4.2
2021-11-16,63,26.6,32.1,84,4.7
2021-11-17,53,26.2,30.7,83,7.0
2021-11-18,65,25.7,30.9,87,5.6
2021-11-19,63,26.9,32.1,81,4.7
2021-11-20,63,26.0,31.3,87,4.7
2021-11-21,65,26.3,31.8,87,4.5
2021-11-22,51,26.4,31.9,86,4.9
2021-11-23,65,26.2,31.7,87,4.7
2021-11-24,61,25.5,30.4,87,4.0
2021-11-25,51,26.8,32.2,82,3.4
2021-11-26,53,25.1,29.9,87,3.4
2021-11-27,63,26.2,31.4,85,4.1
2021-11-28,63,25.3,30.2,89,5.8
2021-11-29,55,26.1,30.3,82,9.2
2021-11-30,51,26.6,31.2,82,7.4
2021-12-01,55,27.8,32.8,78,7.2
2021-12-02,65,26.3,31.3,83,4.9
2021-12-03,63,26.3,31.4,83,2.8
2021-12-04,51,26.6,31.7,82,4.9
2021-12-05,65,25.7,30.3,83,5.0
2021-12-06,63,26.0,31.1,83,3.1
2021-12-07,53,26.8,31.3,77,5.0
2021-12-08,61,26.6,31.6,81,5.7
2021-12-09,63,26.5,31.9,84,4.9
2021-12-10,65,25.3,30.4,89,4.7
2021-12-11,63,26.4,31.4,81,4.5
2021-12-12,61,25.8,30.9,87,5.0
2021-12-13,63,25.9,31.1,87,4.6
2021-12-14,63,26.3,31.6,85,5.3
2021-12-15,63,25.6,31.0,88,3.8
2021-12-16,63,25.7,30.6,89,6.4
2021-12-17,65,24.6,28.9,91,7.8
2021-12-18,65,24.6,28.7,89,8.7
2021-12-19,63,25.3,29.6,87,7.8
2021-12-20,51,26.6,32.1,82,2.6
2021-12-21,3,27.4,32.2,77,5.9
2021-12-22,65,25.4,30.2,87,5.5
2021-12-23,53,26.1,31.3,86,5.0
2021-12-24,61,26.4,31.7,84,4.1
2021-12-25,55,26.1,31.1,84,5.2
2021-12-26,61,26.1,31.3,84,4.3
2021-12-27,53,25.9,30.9,82,3.6
2021-12-28,51,26.7,31.6,78,4.5
2021-12-29,51,26.8,31.9,81,4.5
2021-12-30,63,26.5,31.5,83,5.0
2021-12-31,63,25.7,30.4,85,5.3
2022-01-01,65,25.2,30.1,87,4.6
2022-01-02,63,24.1,28.7,91,4.2
2022-01-03,63,24.8,29.4,88,4.8
2022-01-04,63,25.3,30.3,87,4.2
2022-01-05,63,25.4,30.3,86,4.8
2022-01-06,51,27.0,31.9,79,5.4
2022-01-07,51,26.9,32.1,80,3.5
2022-01-08,63,26.9,32.2,81,4.6
2022-01-09,51,26.7,31.8,83,5.7
2022-01-10,53,25.9,30.8,84,5.5
2022-01-11,51,26.8,31.0,76,5.6
2022-01-12,3,26.5,30.0,73,7.8
2022-01-13,3,26.4,29.3,68,8.1
2022-01-14,3,26.6,29.8,69,7.1
2022-01-15,3,26.7,29.9,67,6.8
2022-01-16,51,27.7,31.5,69,5.8
2022-01-17,51,26.8,31.3,76,5.2
2022-01-18,61,26.0,30.5,82,6.0
2022-01-19,61,26.1,30.6,78,4.7
2022-01-20,51,26.9,31.0,72,4.2
2022-01-21,51,27.3,31.5,72,5.4
2022-01-22,51,26.6,31.1,78,4.3
2022-01-23,51,26.7,31.3,77,4.7
2022-01-24,61,26.4,31.7,83,3.8
2022-01-25,63,26.0,31.1,84,4.5
2022-01-26,63,26.6,31.9,82,4.2
2022-01-27,51,27.5,32.1,74,4.9
2022-01-28,61,27.0,31.9,77,3.9
2022-01-29,53,27.7,32.4,75,6.0
2022-01-30,51,27.4,32.8,78,4.0
2022-01-31,53,27.1,32.3,78,3.8
2022-02-01,61,27.5,31.8,73,5.8
2022-02-02,53,27.7,31.9,70,4.4
2022-02-03,53,27.5,31.4,71,6.8
2022-02-04,61,28.2,32.0,66,5.9
2022-02-05,63,26.9,31.2,76,4.8
2022-02-06,63,26.2,31.1,82,4.7
2022-02-07,63,26.4,31.2,83,6.4
2022-02-08,55,26.1,30.7,81,3.7
2022-02-09,65,25.4,30.3,87,4.8
2022-02-10,53,24.4,28.9,89,4.5
2022-02-11,55,25.0,29.5,85,3.6
2022-02-12,63,26.4,31.0,79,5.2
2022-02-13,51,26.6,31.6,81,4.4
2022-02-14,61,26.8,31.8,81,5.8
2022-02-15,53,27.7,31.9,74,8.7
2022-02-16,3,27.7,31.9,75,9.0
2022-02-17,3,27.8,31.9,73,6.9
2022-02-18,51,28.3,32.3,68,7.2
2022-02-19,51,28.4,33.1,71,4.7
2022-02-20,51,28.3,33.0,71,4.5
2022-02-21,63,27.8,32.6,72,4.4
2022-02-22,51,28.1,32.5,69,4.7
2022-02-23,63,27.0,31.7,77,4.6
2022-02-24,63,25.2,29.8,86,4.4
2022-02-25,65,25.8,30.8,84,4.2
2022-02-26,63,25.4,30.1,86,4.9
2022-02-27,53,25.9,30.2,84,6.8
2022-02-28,61,27.5,32.1,76,6.4
2022-03-01,61,26.3,31.6,84,4.2
2022-03-02,51,27.1,32.3,80,4.9
2022-03-03,63,26.7,31.6,82,7.1
2022-03-04,65,26.1,31.3,86,5.2
2022-03-05,63,25.8,31.0,86,4.6
2022-03-06,63,25.7,30.8,85,4.3
2022-03-07,65,25.5,30.6,87,4.6
2022-03-08,63,25.9,31.1,86,5.0
2022-03-09,61,27.4,32.5,78,5.5
2022-03-10,55,27.0,32.4,82,5.2
2022-03-11,61,26.5,32.2,86,4.9
2022-03-12,53,26.9,32.2,81,4.5
2022-03-13,61,26.9,32.7,84,4.2
2022-03-14,61,27.1,32.8,84,4.5
2022-03-15,63,26.6,32.0,84,4.9
2022-03-16,63,26.7,32.0,83,5.6
2022-03-17,63,26.7,32.6,85,4.9
2022-03-18,51,26.8,31.9,83,5.0
2022-03-19,3,28.2,33.4,75,4.9
2022-03-20,3,28.0,32.4,74,9.3
2022-03-21,53,27.6,32.8,78,5.4
2022-03-22,63,27.5,32.9,80,5.0
2022-03-23,63,26.9,32.2,82,5.4
2022-03-24,53,27.3,32.9,82,4.8
2022-03-25,61,27.4,33.1,81,4.2
2022-03-26,53,27.0,32.9,85,4.3
2022-03-27,61,27.1,32.6,84,6.3
2022-03-28,61,27.7,32.7,78,6.7
2022-03-29,53,26.9,32.4,82,4.5
2022-03-30,55,27.0,32.6,83,5.0
2022-03-31,63,26.2,30.8,84,6.7
2022-04-01,53,27.4,32.6,78,5.2
2022-04-02,63,26.9,31.9,81,6.5
2022-04-03,63,26.0,30.7,85,7.6
2022-04-04,61,26.1,31.3,84,4.4
2022-04-05,61,26.0,31.0,83,3.9
2022-04-06,55,26.6,32.0,85,6.1
2022-04-07,63,25.4,30.5,87,4.5
2022-04-08,63,26.8,32.2,81,4.3
2022-04-09,63,26.0,31.2,86,5.1
2022-04-10,63,27.2,32.4,80,5.1
2022-04-11,61,26.4,31.9,85,4.5
2022-04-12,63,27.0,32.8,84,4.6
2022-04-13,65,26.4,32.0,87,5.4
2022-04-14,63,26.8,32.5,87,5.9
2022-04-15,61,26.3,31.6,87,6.4
2022-04-16,63,27.1,32.8,84,4.4
2022-04-17,63,26.5,31.9,85,5.1
2022-04-18,65,26.3,31.8,86,5.2
2022-04-19,65,26.3,31.7,87,5.5
2022-04-20,65,26.1,31.4,86,4.2
2022-04-21,61,27.2,32.2,80,5.5
2022-04-22,63,27.8,33.4,80,5.1
2022-04-23,55,26.8,32.4,85,5.2
2022-04-24,63,26.9,32.5,84,4.4
2022-04-25,63,26.8,32.6,85,4.1
2022-04-26,65,26.9,32.5,85,4.8
2022-04-27,65,27.1,32.7,82,4.4
2022-04-28,63,26.9,32.6,85,5.1
2022-04-29,63,26.8,32.2,84,5.8
2022-04-30,63,27.1,32.9,85,4.6
2022-05-01,65,26.9,32.8,88,4.0
2022-05-02,65,26.7,32.6,88,5.1
2022-05-03,63,26.3,31.4,85,4.5
2022-05-04,51,27.2,32.5,83,4.7
2022-05-05,51,27.8,33.3,82,7.0
2022-05-06,65,27.9,33.1,82,8.3
2022-05-07,61,27.8,32.8,80,8.9
2022-05-08,51,27.9,32.6,79,10.1
2022-05-09,61,27.9,32.7,78,7.8
2022-05-10,55,28.2,33.6,79,7.2
2022-05-11,53,27.8,33.5,83,5.4
2022-05-12,51,28.0,33.5,79,6.1
2022-05-13,3,28.3,33.9,78,4.5
2022-05-14,51,28.0,33.8,80,4.3
2022-05-15,65,28.0,33.7,81,4.5
2022-05-16,63,25.8,30.8,87,6.3
2022-05-17,3,27.5,33.0,79,4.2
2022-05-18,51,28.0,33.3,79,5.7
2022-05-19,51,28.1,33.3,77,4.1
2022-05-20,3,28.4,33.7,77,6.2
2022-05-21,3,28.2,33.3,76,6.1
2022-05-22,55,27.9,33.2,77,5.2
2022-05-23,53,28.3,33.9,78,4.6
2022-05-24,63,27.9,33.0,77,5.2
2022-05-25,63,25.6,30.4,87,6.4
2022-05-26,3,26.6,31.3,81,6.3
2022-05-27,51,27.9,32.5,76,8.7
2022-05-28,51,27.6,32.9,81,5.4
2022-05-29,51,28.1,32.9,74,5.7
2022-05-30,3,28.9,33.3,70,6.7
2022-05-31,53,28.8,33.5,71,6.4
2022-06-01,63,28.2,33.2,77,5.9
2022-06-02,65,27.0,32.1,82,6.2
2022-06-03,61,27.7,32.3,77,7.3
2022-06-04,3,27.5,32.3,75,3.9
2022-06-05,61,27.4,32.3,78,5.3
2022-06-06,63,27.6,32.8,79,5.2
2022-06-07,53,27.0,32.0,80,4.8
2022-06-08,63,26.6,31.3,81,6.2
2022-06-09,63,26.9,31.9,81,4.5
2022-06-10,53,26.7,31.8,84,6.3
2022-06-11,63,25.6,30.5,87,5.1
2022-06-12,55,26.2,30.9,83,6.6
2022-06-13,63,26.9,32.5,83,3.6
2022-06-14,51,26.7,31.5,82,7.1
2022-06-15,63,26.4,31.4,85,6.2
2022-06-16,51,27.1,31.9,77,4.6
2022-06-17,63,26.2,31.3,85,4.5
2022-06-18,63,26.0,31.0,84,4.2
2022-06-19,61,26.0,30.9,84,6.1
2022-06-20,51,26.2,30.9,83,5.1
2022-06-21,63,26.3,31.5,84,4.5
2022-06-22,63,25.9,30.6,83,4.2
2022-06-23,63,25.9,31.2,87,3.7
2022-06-24,63,26.0,30.8,85,5.9
2022-06-25,63,26.4,31.8,85,4.5
2022-06-26,63,27.4,32.8,80,5.0
2022-06-27,63,27.3,32.2,79,6.4
2022-06-28,65,26.6,31.7,84,6.3
2022-06-29,63,26.9,32.5,85,5.2
2022-06-30,55,26.7,31.4,80,6.6
2022-07-01,3,27.4,31.7,75,7.9
2022-07-02,51,27.5,31.7,75,7.8
2022-07-03,51,27.8,32.5,75,6.9
2022-07-04,3,28.1,32.5,72,6.6
2022-07-05,3,27.9,32.9,76,4.8
2022-07-06,63,26.6,31.7,83,4.3
2022-07-07,3,27.6,33.2,81,4.1
2022-07-08,51,28.1,33.0,76,6.6
2022-07-09,3,28.6,33.1,71,7.0
2022-07-10,51,27.8,32.5,76,5.7
2022-07-11,63,27.2,32.2,78,3.9
2022-07-12,51,26.6,31.2,81,6.5
2022-07-13,3,27.1,31.5,79,7.3
2022-07-14,51,27.9,33.0,78,5.7
2022-07-15,51,28.1,33.2,77,5.3
2022-07-16,51,28.4,32.8,73,8.1
2022-07-17,3,29.3,33.7,68,7.0
2022-07-18,51,29.4,34.6,71,5.2
2022-07-19,55,28.1,33.2,77,5.8
2022-07-20,53,27.8,32.7,77,5.2
2022-07-21,61,27.7,32.4,76,5.8
2022-07-22,65,28.1,32.4,71,5.8
2022-07-23,61,26.7,31.5,81,6.3
2022-07-24,65,26.2,31.4,85,4.9
2022-07-25,63,25.8,30.9,87,4.3
2022-07-26,53,27.0,31.7,80,6.9
2022-07-27,63,27.1,31.6,80,8.4
2022-07-28,63,27.1,31.8,80,8.0
2022-07-29,65,26.3,30.6,82,8.9
2022-07-30,63,27.0,31.7,81,7.8
2022-07-31,51,27.3,32.4,80,5.5
2022-08-01,63,26.9,32.4,82,4.0
2022-08-02,63,26.8,31.6,81,6.3
2022-08-03,65,25.6,30.2,84,5.2
2022-08-04,61,25.2,29.1,83,6.5
2022-08-05,55,26.7,31.3,80,5.5
2022-08-06,51,27.3,32.0,76,5.0
2022-08-07,3,26.9,31.4,79,7.0
2022-08-08,63,27.0,31.6,80,7.5
2022-08-09,51,27.7,32.3,73,5.4
2022-08-10,53,26.9,31.6,80,7.0
2022-08-11,53,27.7,32.4,78,8.5
2022-08-12,63,27.4,32.5,79,6.1
2022-08-13,63,26.9,31.6,80,7.8
2022-08-14,65,26.6,31.9,84,4.6
2022-08-15,63,26.5,31.8,84,5.1
2022-08-16,63,26.7,31.8,82,5.2
2022-08-17,63,27.3,32.7,82,5.6
2022-08-18,61,26.7,31.7,83,7.8
2022-08-19,63,26.9,32.3,82,4.9
2022-08-20,63,26.1,31.3,85,4.7
2022-08-21,63,25.5,30.3,86,4.3
2022-08-22,61,26.6,31.7,82,4.7
2022-08-23,63,25.5,30.6,86,3.8
2022-08-24,63,26.2,31.6,85,4.8
2022-08-25,63,26.7,31.5,83,8.4
2022-08-26,53,25.8,30.2,83,7.5
2022-08-27,63,26.4,30.8,76,4.0
2022-08-28,63,25.6,30.4,84,4.9
2022-08-29,65,25.6,30.7,86,4.3
2022-08-30,63,26.7,31.8,82,4.4
2022-08-31,63,26.8,32.5,84,3.8
2022-09-01,65,26.0,31.2,87,6.0
2022-09-02,63,25.9,30.8,86,5.0
2022-09-03,65,26.2,31.3,85,5.4
2022-09-04,3,27.6,32.9,77,4.7
2022-09-05,3,27.7,33.0,79,4.4
2022-09-06,63,27.0,32.5,83,4.1
2022-09-07,55,26.4,31.1,81,5.2
2022-09-08,65,27.4,32.3,76,4.8
2022-09-09,55,26.3,31.5,83,4.7
2022-09-10,51,26.8,31.8,81,6.1
2022-09-11,63,25.2,29.7,86,6.4
2022-09-12,51,26.5,31.1,79,5.2
2022-09-13,63,26.3,31.1,82,5.6
2022-09-14,63,26.6,31.3,79,6.0
2022-09-15,65,26.4,31.0,81,6.7
2022-09-16,65,27.0,32.1,81,5.0
2022-09-17,65,26.5,31.6,83,4.9
2022-09-18,63,25.0,29.7,87,4.1
2022-09-19,53,26.9,31.8,80,5.0
2022-09-20,63,26.6,31.1,80,6.3
2022-09-21,61,26.9,32.0,81,5.3
2022-09-22,55,25.9,30.6,84,5.0
2022-09-23,51,27.0,32.0,80,5.4
2022-09-24,63,26.6,31.3,81,7.5
2022-09-25,63,26.2,31.0,83,5.9
2022-09-26,3,27.7,32.6,77,6.9
2022-09-27,65,26.6,32.0,84,5.2
2022-09-28,63,26.2,31.3,85,5.4
2022-09-29,63,27.4,32.5,80,6.1
2022-09-30,65,26.4,31.9,86,5.0
2022-10-01,51,26.9,31.9,82,6.9
2022-10-02,51,26.7,31.6,81,4.4
2022-10-03,63,26.6,31.9,84,5.5
2022-10-04,65,26.2,31.6,86,4.6
2022-10-05,51,26.2,30.9,84,7.5
2022-10-06,3,26.8,31.8,81,5.2
2022-10-07,65,25.6,30.4,85,4.4
2022-10-08,53,26.3,30.8,80,4.2
2022-10-09,51,25.8,29.8,80,7.0
2022-10-10,51,26.3,30.7,78,5.2
2022-10-11,63,26.9,32.2,82,5.2
2022-10-12,53,25.6,29.9,84,7.2
2022-10-13,53,26.1,30.8,84,7.7
2022-10-14,63,25.7,30.0,85,9.8
2022-10-15,63,25.8,30.3,85,7.5
2022-10-16,53,26.0,31.2,86,4.9
2022-10-17,3,27.3,32.8,82,4.3
2022-10-18,51,27.3,33.0,83,4.4
2022-10-19,61,27.5,33.0,83,5.0
2022-10-20,3,27.7,32.9,79,6.4
2022-10-21,61,27.0,32.2,83,6.4
2022-10-22,63,26.5,31.3,84,7.2
2022-10-23,63,26.3,31.5,84,3.7
2022-10-24,51,26.6,31.3,83,7.2
2022-10-25,63,26.2,30.8,85,8.6
2022-10-26,63,25.7,30.6,88,6.9
2022-10-27,53,25.8,30.5,87,7.9
2022-10-28,63,25.9,31.0,86,5.2
2022-10-29,55,26.2,31.5,86,4.4
2022-10-30,65,26.4,32.0,86,4.5
2022-10-31,61,26.1,30.9,85,6.4
2022-11-01,65,26.5,31.8,85,6.0
2022-11-02,63,26.0,31.2,86,4.2
2022-11-03,65,26.0,31.6,89,4.2
2022-11-04,63,25.9,31.5,90,4.2
2022-11-05,53,25.8,30.3,85,6.7
2022-11-06,65,25.9,31.0,86,4.7
2022-11-07,51,26.4,31.3,83,4.9
2022-11-08,53,26.3,31.3,83,4.6
2022-11-09,65,25.6,30.8,87,4.4
2022-11-10,63,25.1,30.1,89,3.9
2022-11-11,65,25.2,30.2,89,3.7
2022-11-12,63,25.2,30.5,90,4.2
2022-11-13,63,25.2,30.5,92,4.2
2022-11-14,63,25.6,30.8,88,3.7
2022-11-15,63,26.1,31.1,85,5.7
2022-11-16,63,26.7,32.3,85,4.5
2022-11-17,63,26.1,31.3,86,5.4
2022-11-18,61,27.0,32.1,82,6.6
2022-11-19,63,25.4,29.8,86,8.3
2022-11-20,53,26.1,30.4,84,9.8
2022-11-21,63,26.1,30.6,86,10.3
2022-11-22,63,25.8,30.0,84,9.1
2022-11-23,53,25.9,30.3,85,8.6
2022-11-24,63,26.7,31.5,82,7.3
2022-11-25,61,26.1,30.8,82,4.1
2022-11-26,63,26.2,31.3,84,4.9
2022-11-27,63,25.9,31.3,87,3.4
2022-11-28,61,26.2,31.4,84,4.6
2022-11-29,65,25.6,30.9,88,4.3
2022-11-30,63,25.6,30.8,87,4.1
2022-12-01,63,25.7,30.9,87,4.8
2022-12-02,63,25.3,30.3,88,4.5
2022-12-03,53,25.4,29.8,85,7.6
2022-12-04,63,25.4,30.3,87,4.5
2022-12-05,51,26.6,31.3,81,6.5
2022-12-06,63,26.8,32.1,84,5.0
2022-12-07,55,26.5,31.5,81,4.6
2022-12-08,63,25.6,30.6,87,4.8
2022-12-09,63,24.6,29.4,90,4.2
2022-12-10,63,24.5,29.0,89,4.4
2022-12-11,63,24.2,28.9,92,4.7
2022-12-12,65,24.8,29.5,89,4.8
2022-12-13,63,25.4,29.9,87,6.5
2022-12-14,63,25.8,30.6,85,5.6
2022-12-15,51,25.8,30.5,83,4.6
2022-12-16,63,26.9,31.7,79,4.8
2022-12-17,65,25.9,30.6,84,5.5
2022-12-18,65,25.7,30.8,86,4.3
2022-12-19,51,26.1,30.3,80,6.0
2022-12-20,63,25.7,30.2,82,4.5
2022-12-21,61,25.7,30.8,86,3.7
2022-12-22,63,24.8,29.6,89,4.9
2022-12-23,65,25.4,30.3,85,3.6
2022-12-24,53,26.6,31.3,78,3.4
2022-12-25,51,26.7,30.6,73,5.2
2022-12-26,51,26.6,30.5,74,5.1
2022-12-27,61,26.4,30.9,78,4.4
2022-12-28,63,25.4,30.3,88,4.8
2022-12-29,63,25.0,29.6,86,4.8
2022-12-30,53,26.2,30.4,80,7.0
2022-12-31,51,25.6,30.0,82,5.5
2023-01-01,3,26.4,30.7,76,4.9
2023-01-02,51,26.2,30.7,79,4.7
2023-01-03,63,25.7,30.7,84,3.8
2023-01-04,61,25.6,30.2,83,4.9
2023-01-05,55,25.9,30.5,82,4.5
2023-01-06,63,25.6,30.3,84,5.8
2023-01-07,63,25.4,30.2,87,6.1
2023-01-08,63,25.1,29.6,88,6.3
2023-01-09,65,26.1,31.1,84,5.1
2023-01-10,63,25.7,30.8,87,5.5
2023-01-11,63,25.2,30.1,87,4.0
2023-01-12,51,26.8,32.0,80,3.4
2023-01-13,61,26.0,31.3,85,4.1
2023-01-14,63,26.8,32.0,82,5.2
2023-01-15,63,25.8,31.0,88,5.6
2023-01-16,63,26.0,31.0,84,5.4
2023-01-17,53,26.1,30.7,80,4.9
2023-01-18,55,25.8,29.7,78,5.9
2023-01-19,63,26.2,30.5,78,5.0
2023-01-20,51,25.4,30.1,85,4.2
2023-01-21,65,25.1,29.8,88,4.1
2023-01-22,65,24.8,29.5,88,4.8
2023-01-23,65,24.9,29.6,88,4.3
2023-01-24,61,24.3,28.9,89,3.2
2023-01-25,55,25.0,29.6,86,4.3
2023-01-26,51,26.3,31.0,79,3.3
2023-01-27,63,25.8,30.8,83,3.8
2023-01-28,61,25.7,29.9,81,4.9
2023-01-29,51,26.0,29.7,76,7.0
2023-01-30,51,25.9,30.0,80,5.4
2023-01-31,51,26.2,30.4,79,5.1
2023-02-01,61,25.7,30.3,83,4.7
2023-02-02,51,26.0,30.9,83,3.6
2023-02-03,65,25.9,31.4,86,3.1
2023-02-04,53,26.1,30.7,82,5.5
2023-02-05,63,26.0,30.6,82,5.5
2023-02-06,63,24.3,28.9,89,4.4
2023-02-07,53,25.5,29.9,83,4.8
2023-02-08,63,26.3,30.9,78,3.9
2023-02-09,53,26.6,31.5,81,4.9
2023-02-10,63,26.5,31.9,84,5.3
2023-02-11,65,25.8,30.7,85,4.9
2023-02-12,65,25.6,30.6,86,3.9
2023-02-13,63,25.8,31.1,86,3.9
2023-02-14,65,26.0,31.4,85,3.9
2023-02-15,61,26.4,30.5,78,6.7
2023-02-16,3,26.2,29.5,74,9.0
2023-02-17,55,26.5,30.6,77,7.5
2023-02-18,61,26.7,31.6,78,4.4
2023-02-19,63,26.1,31.1,83,4.8
2023-02-20,51,26.1,31.1,84,5.2
2023-02-21,65,26.1,31.0,83,5.0
2023-02-22,51,26.2,31.1,81,4.7
2023-02-23,51,27.0,31.9,79,4.4
2023-02-24,61,26.4,30.7,77,5.8
2023-02-25,51,26.6,30.9,76,4.8
2023-02-26,3,26.8,30.3,71,7.5
2023-02-27,63,26.8,30.7,71,5.0
2023-02-28,65,25.7,30.4,83,3.3
2023-03-01,63,23.8,28.2,88,3.0
2023-03-02,61,24.5,29.0,88,4.2
2023-03-03,63,24.2,28.7,90,4.4
2023-03-04,51,24.7,28.2,81,7.0
2023-03-05,51,25.6,29.5,78,5.7
2023-03-06,3,26.1,30.0,75,5.0
2023-03-07,51,26.9,31.3,72,3.6
2023-03-08,51,27.2,31.7,73,4.5
2023-03-09,61,27.2,31.8,75,5.6
2023-03-10,63,26.5,30.9,77,5.4
2023-03-11,65,25.7,30.5,85,5.9
2023-03-12,53,26.4,31.3,82,6.2
2023-03-13,53,26.8,31.2,76,6.2
2023-03-14,3,26.9,30.5,69,6.2
2023-03-15,3,27.0,30.8,69,5.9
2023-03-16,3,27.6,31.0,67,7.9
2023-03-17,51,28.1,32.0,67,6.1
2023-03-18,53,28.5,32.5,67,6.6
2023-03-19,51,29.0,33.2,66,6.1
2023-03-20,53,28.2,32.8,70,4.7
2023-03-21,53,27.2,32.0,78,5.3
2023-03-22,51,28.4,33.8,75,3.7
2023-03-23,65,27.6,32.7,77,4.9
2023-03-24,61,26.8,32.3,84,5.4
2023-03-25,63,25.8,30.6,86,5.8
2023-03-26,63,26.8,32.0,82,5.0
2023-03-27,63,27.7,32.9,79,5.2
2023-03-28,55,27.2,32.7,81,4.7
2023-03-29,51,27.3,32.4,79,5.3
2023-03-30,61,26.8,31.6,79,5.2
2023-03-31,53,27.0,32.2,79,3.5
2023-04-01,63,26.9,32.2,81,4.1
2023-04-02,63,26.5,31.5,81,5.2
2023-04-03,63,26.2,30.8,82,7.0
2023-04-04,61,27.4,31.8,77,8.0
2023-04-05,63,26.6,30.9,80,7.9
2023-04-06,65,26.5,31.4,80,5.7
